name,promoted_content,query,tweet_volume,url,location,woeid,time
#MondayMotivation,,%23MondayMotivation,288465.0,http://twitter.com/search?q=%23MondayMotivation,Barcelona,753692,2018-10-09 05:48:17
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287209.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Barcelona,753692,2018-10-09 05:48:17
Élite,,%C3%89lite,130242.0,http://twitter.com/search?q=%C3%89lite,Barcelona,753692,2018-10-09 05:48:17
Google+,,Google%2B,106837.0,http://twitter.com/search?q=Google%2B,Barcelona,753692,2018-10-09 05:48:17
Vistalegre,,Vistalegre,81724.0,http://twitter.com/search?q=Vistalegre,Barcelona,753692,2018-10-09 05:48:17
#ballondor,,%23ballondor,80429.0,http://twitter.com/search?q=%23ballondor,Barcelona,753692,2018-10-09 05:48:17
Hazard,,Hazard,62380.0,http://twitter.com/search?q=Hazard,Barcelona,753692,2018-10-09 05:48:17
#DoctorWho,,%23DoctorWho,45458.0,http://twitter.com/search?q=%23DoctorWho,Barcelona,753692,2018-10-09 05:48:17
#TheWalkingDead,,%23TheWalkingDead,31224.0,http://twitter.com/search?q=%23TheWalkingDead,Barcelona,753692,2018-10-09 05:48:17
#TCMS3,,%23TCMS3,28029.0,http://twitter.com/search?q=%23TCMS3,Barcelona,753692,2018-10-09 05:48:17
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25980.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Barcelona,753692,2018-10-09 05:48:17
#PcComponentesNvidia,,%23PcComponentesNvidia,21167.0,http://twitter.com/search?q=%23PcComponentesNvidia,Barcelona,753692,2018-10-09 05:48:17
Vela,,Vela,21015.0,http://twitter.com/search?q=Vela,Barcelona,753692,2018-10-09 05:48:17
Sporting,,Sporting,20046.0,http://twitter.com/search?q=Sporting,Barcelona,753692,2018-10-09 05:48:17
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20042.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Barcelona,753692,2018-10-09 05:48:17
Coque Malla,,%22Coque+Malla%22,19442.0,http://twitter.com/search?q=%22Coque+Malla%22,Barcelona,753692,2018-10-09 05:48:17
#ghvipdbt4,,%23ghvipdbt4,16256.0,http://twitter.com/search?q=%23ghvipdbt4,Barcelona,753692,2018-10-09 05:48:17
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14853.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Barcelona,753692,2018-10-09 05:48:17
Guedes,,Guedes,14419.0,http://twitter.com/search?q=Guedes,Barcelona,753692,2018-10-09 05:48:17
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Barcelona,753692,2018-10-09 05:48:17
Irene Lozano,,%22Irene+Lozano%22,,http://twitter.com/search?q=%22Irene+Lozano%22,Barcelona,753692,2018-10-09 05:48:17
#GHVIP9O,,%23GHVIP9O,,http://twitter.com/search?q=%23GHVIP9O,Barcelona,753692,2018-10-09 05:48:17
#OTDirecto9OCT,,%23OTDirecto9OCT,,http://twitter.com/search?q=%23OTDirecto9OCT,Barcelona,753692,2018-10-09 05:48:17
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Barcelona,753692,2018-10-09 05:48:17
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Barcelona,753692,2018-10-09 05:48:17
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Barcelona,753692,2018-10-09 05:48:17
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Barcelona,753692,2018-10-09 05:48:17
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Barcelona,753692,2018-10-09 05:48:17
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Barcelona,753692,2018-10-09 05:48:17
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Barcelona,753692,2018-10-09 05:48:17
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Barcelona,753692,2018-10-09 05:48:17
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Barcelona,753692,2018-10-09 05:48:17
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Barcelona,753692,2018-10-09 05:48:17
María Villalón,,%22Mar%C3%ADa+Villal%C3%B3n%22,,http://twitter.com/search?q=%22Mar%C3%ADa+Villal%C3%B3n%22,Barcelona,753692,2018-10-09 05:48:17
Mondariz,,Mondariz,,http://twitter.com/search?q=Mondariz,Barcelona,753692,2018-10-09 05:48:17
el sevilla,,%22el+sevilla%22,,http://twitter.com/search?q=%22el+sevilla%22,Barcelona,753692,2018-10-09 05:48:17
Mestalla,,Mestalla,,http://twitter.com/search?q=Mestalla,Barcelona,753692,2018-10-09 05:48:17
#VivirSinPermiso3,,%23VivirSinPermiso3,,http://twitter.com/search?q=%23VivirSinPermiso3,Barcelona,753692,2018-10-09 05:48:17
#ssg18,,%23ssg18,,http://twitter.com/search?q=%23ssg18,Barcelona,753692,2018-10-09 05:48:17
#FirstDates741,,%23FirstDates741,,http://twitter.com/search?q=%23FirstDates741,Barcelona,753692,2018-10-09 05:48:17
#ultraderechaarv,,%23ultraderechaarv,,http://twitter.com/search?q=%23ultraderechaarv,Barcelona,753692,2018-10-09 05:48:17
#SBMadrid18,,%23SBMadrid18,,http://twitter.com/search?q=%23SBMadrid18,Barcelona,753692,2018-10-09 05:48:17
#MCCelebrity,,%23MCCelebrity,,http://twitter.com/search?q=%23MCCelebrity,Barcelona,753692,2018-10-09 05:48:17
#elintermedio,,%23elintermedio,,http://twitter.com/search?q=%23elintermedio,Barcelona,753692,2018-10-09 05:48:17
#Sitges2018,,%23Sitges2018,,http://twitter.com/search?q=%23Sitges2018,Barcelona,753692,2018-10-09 05:48:17
#LeyBuenTrato,,%23LeyBuenTrato,,http://twitter.com/search?q=%23LeyBuenTrato,Barcelona,753692,2018-10-09 05:48:17
#granmovipda,,%23granmovipda,,http://twitter.com/search?q=%23granmovipda,Barcelona,753692,2018-10-09 05:48:17
#sanidadhumana,,%23sanidadhumana,,http://twitter.com/search?q=%23sanidadhumana,Barcelona,753692,2018-10-09 05:48:17
#MorancosEH,,%23MorancosEH,,http://twitter.com/search?q=%23MorancosEH,Barcelona,753692,2018-10-09 05:48:17
#cuartomilenio,,%23cuartomilenio,,http://twitter.com/search?q=%23cuartomilenio,Barcelona,753692,2018-10-09 05:48:17
#MondayMotivation,,%23MondayMotivation,288465.0,http://twitter.com/search?q=%23MondayMotivation,Bilbao,754542,2018-10-09 05:48:20
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287209.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Bilbao,754542,2018-10-09 05:48:20
Élite,,%C3%89lite,130242.0,http://twitter.com/search?q=%C3%89lite,Bilbao,754542,2018-10-09 05:48:20
Google+,,Google%2B,106837.0,http://twitter.com/search?q=Google%2B,Bilbao,754542,2018-10-09 05:48:20
#GHVIP8O,,%23GHVIP8O,97685.0,http://twitter.com/search?q=%23GHVIP8O,Bilbao,754542,2018-10-09 05:48:20
#OTDirecto8OCT,,%23OTDirecto8OCT,94429.0,http://twitter.com/search?q=%23OTDirecto8OCT,Bilbao,754542,2018-10-09 05:48:20
Vistalegre,,Vistalegre,81724.0,http://twitter.com/search?q=Vistalegre,Bilbao,754542,2018-10-09 05:48:20
#ballondor,,%23ballondor,80429.0,http://twitter.com/search?q=%23ballondor,Bilbao,754542,2018-10-09 05:48:20
Hazard,,Hazard,62380.0,http://twitter.com/search?q=Hazard,Bilbao,754542,2018-10-09 05:48:20
Real Madrid,,%22Real+Madrid%22,58782.0,http://twitter.com/search?q=%22Real+Madrid%22,Bilbao,754542,2018-10-09 05:48:20
#DoctorWho,,%23DoctorWho,45458.0,http://twitter.com/search?q=%23DoctorWho,Bilbao,754542,2018-10-09 05:48:20
#TheWalkingDead,,%23TheWalkingDead,31224.0,http://twitter.com/search?q=%23TheWalkingDead,Bilbao,754542,2018-10-09 05:48:20
#TCMS3,,%23TCMS3,28029.0,http://twitter.com/search?q=%23TCMS3,Bilbao,754542,2018-10-09 05:48:20
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25980.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Bilbao,754542,2018-10-09 05:48:20
#PcComponentesNvidia,,%23PcComponentesNvidia,21167.0,http://twitter.com/search?q=%23PcComponentesNvidia,Bilbao,754542,2018-10-09 05:48:20
Vela,,Vela,21015.0,http://twitter.com/search?q=Vela,Bilbao,754542,2018-10-09 05:48:20
Sporting,,Sporting,20046.0,http://twitter.com/search?q=Sporting,Bilbao,754542,2018-10-09 05:48:20
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20042.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Bilbao,754542,2018-10-09 05:48:20
Coque Malla,,%22Coque+Malla%22,19442.0,http://twitter.com/search?q=%22Coque+Malla%22,Bilbao,754542,2018-10-09 05:48:20
#ghvipdbt4,,%23ghvipdbt4,16256.0,http://twitter.com/search?q=%23ghvipdbt4,Bilbao,754542,2018-10-09 05:48:20
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14853.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Bilbao,754542,2018-10-09 05:48:20
Guedes,,Guedes,14419.0,http://twitter.com/search?q=Guedes,Bilbao,754542,2018-10-09 05:48:20
#bizkaia,,%23bizkaia,,http://twitter.com/search?q=%23bizkaia,Bilbao,754542,2018-10-09 05:48:20
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Bilbao,754542,2018-10-09 05:48:20
Irene Lozano,,%22Irene+Lozano%22,,http://twitter.com/search?q=%22Irene+Lozano%22,Bilbao,754542,2018-10-09 05:48:20
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Bilbao,754542,2018-10-09 05:48:20
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Bilbao,754542,2018-10-09 05:48:20
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Bilbao,754542,2018-10-09 05:48:20
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Bilbao,754542,2018-10-09 05:48:20
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Bilbao,754542,2018-10-09 05:48:20
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Bilbao,754542,2018-10-09 05:48:20
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Bilbao,754542,2018-10-09 05:48:20
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Bilbao,754542,2018-10-09 05:48:20
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Bilbao,754542,2018-10-09 05:48:20
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Bilbao,754542,2018-10-09 05:48:20
María Villalón,,%22Mar%C3%ADa+Villal%C3%B3n%22,,http://twitter.com/search?q=%22Mar%C3%ADa+Villal%C3%B3n%22,Bilbao,754542,2018-10-09 05:48:20
Mondariz,,Mondariz,,http://twitter.com/search?q=Mondariz,Bilbao,754542,2018-10-09 05:48:20
el sevilla,,%22el+sevilla%22,,http://twitter.com/search?q=%22el+sevilla%22,Bilbao,754542,2018-10-09 05:48:20
Mestalla,,Mestalla,,http://twitter.com/search?q=Mestalla,Bilbao,754542,2018-10-09 05:48:20
#VivirSinPermiso3,,%23VivirSinPermiso3,,http://twitter.com/search?q=%23VivirSinPermiso3,Bilbao,754542,2018-10-09 05:48:20
#ssg18,,%23ssg18,,http://twitter.com/search?q=%23ssg18,Bilbao,754542,2018-10-09 05:48:20
#FirstDates741,,%23FirstDates741,,http://twitter.com/search?q=%23FirstDates741,Bilbao,754542,2018-10-09 05:48:20
#ultraderechaarv,,%23ultraderechaarv,,http://twitter.com/search?q=%23ultraderechaarv,Bilbao,754542,2018-10-09 05:48:20
#MCCelebrity,,%23MCCelebrity,,http://twitter.com/search?q=%23MCCelebrity,Bilbao,754542,2018-10-09 05:48:20
#elintermedio,,%23elintermedio,,http://twitter.com/search?q=%23elintermedio,Bilbao,754542,2018-10-09 05:48:20
#Sitges2018,,%23Sitges2018,,http://twitter.com/search?q=%23Sitges2018,Bilbao,754542,2018-10-09 05:48:20
#LeyBuenTrato,,%23LeyBuenTrato,,http://twitter.com/search?q=%23LeyBuenTrato,Bilbao,754542,2018-10-09 05:48:20
#granmovipda,,%23granmovipda,,http://twitter.com/search?q=%23granmovipda,Bilbao,754542,2018-10-09 05:48:20
#sanidadhumana,,%23sanidadhumana,,http://twitter.com/search?q=%23sanidadhumana,Bilbao,754542,2018-10-09 05:48:20
#morancoseh,,%23morancoseh,,http://twitter.com/search?q=%23morancoseh,Bilbao,754542,2018-10-09 05:48:20
#MondayMotivation,,%23MondayMotivation,288733.0,http://twitter.com/search?q=%23MondayMotivation,Las Palmas,764814,2018-10-09 05:53:19
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287650.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Las Palmas,764814,2018-10-09 05:53:19
Élite,,%C3%89lite,130526.0,http://twitter.com/search?q=%C3%89lite,Las Palmas,764814,2018-10-09 05:53:19
Google+,,Google%2B,107112.0,http://twitter.com/search?q=Google%2B,Las Palmas,764814,2018-10-09 05:53:19
Vistalegre,,Vistalegre,81866.0,http://twitter.com/search?q=Vistalegre,Las Palmas,764814,2018-10-09 05:53:19
#ballondor,,%23ballondor,80522.0,http://twitter.com/search?q=%23ballondor,Las Palmas,764814,2018-10-09 05:53:19
Hazard,,Hazard,62468.0,http://twitter.com/search?q=Hazard,Las Palmas,764814,2018-10-09 05:53:19
#DoctorWho,,%23DoctorWho,45514.0,http://twitter.com/search?q=%23DoctorWho,Las Palmas,764814,2018-10-09 05:53:19
#TheWalkingDead,,%23TheWalkingDead,31250.0,http://twitter.com/search?q=%23TheWalkingDead,Las Palmas,764814,2018-10-09 05:53:19
#TCMS3,,%23TCMS3,28065.0,http://twitter.com/search?q=%23TCMS3,Las Palmas,764814,2018-10-09 05:53:19
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25998.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Las Palmas,764814,2018-10-09 05:53:19
#PcComponentesNvidia,,%23PcComponentesNvidia,21195.0,http://twitter.com/search?q=%23PcComponentesNvidia,Las Palmas,764814,2018-10-09 05:53:19
Vela,,Vela,21057.0,http://twitter.com/search?q=Vela,Las Palmas,764814,2018-10-09 05:53:19
Sporting,,Sporting,20074.0,http://twitter.com/search?q=Sporting,Las Palmas,764814,2018-10-09 05:53:19
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20064.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Las Palmas,764814,2018-10-09 05:53:19
Coque Malla,,%22Coque+Malla%22,19489.0,http://twitter.com/search?q=%22Coque+Malla%22,Las Palmas,764814,2018-10-09 05:53:19
#ghvipdbt4,,%23ghvipdbt4,16272.0,http://twitter.com/search?q=%23ghvipdbt4,Las Palmas,764814,2018-10-09 05:53:19
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14864.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Las Palmas,764814,2018-10-09 05:53:19
Guedes,,Guedes,14428.0,http://twitter.com/search?q=Guedes,Las Palmas,764814,2018-10-09 05:53:19
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Las Palmas,764814,2018-10-09 05:53:19
Irene Lozano,,%22Irene+Lozano%22,,http://twitter.com/search?q=%22Irene+Lozano%22,Las Palmas,764814,2018-10-09 05:53:19
#GHVIP9O,,%23GHVIP9O,,http://twitter.com/search?q=%23GHVIP9O,Las Palmas,764814,2018-10-09 05:53:19
#OTDirecto9OCT,,%23OTDirecto9OCT,,http://twitter.com/search?q=%23OTDirecto9OCT,Las Palmas,764814,2018-10-09 05:53:19
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Las Palmas,764814,2018-10-09 05:53:19
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Las Palmas,764814,2018-10-09 05:53:19
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Las Palmas,764814,2018-10-09 05:53:19
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Las Palmas,764814,2018-10-09 05:53:19
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Las Palmas,764814,2018-10-09 05:53:19
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Las Palmas,764814,2018-10-09 05:53:19
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Las Palmas,764814,2018-10-09 05:53:19
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Las Palmas,764814,2018-10-09 05:53:19
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Las Palmas,764814,2018-10-09 05:53:19
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Las Palmas,764814,2018-10-09 05:53:19
María Villalón,,%22Mar%C3%ADa+Villal%C3%B3n%22,,http://twitter.com/search?q=%22Mar%C3%ADa+Villal%C3%B3n%22,Las Palmas,764814,2018-10-09 05:53:19
Mondariz,,Mondariz,,http://twitter.com/search?q=Mondariz,Las Palmas,764814,2018-10-09 05:53:19
el sevilla,,%22el+sevilla%22,,http://twitter.com/search?q=%22el+sevilla%22,Las Palmas,764814,2018-10-09 05:53:19
Mestalla,,Mestalla,,http://twitter.com/search?q=Mestalla,Las Palmas,764814,2018-10-09 05:53:19
#VivirSinPermiso3,,%23VivirSinPermiso3,,http://twitter.com/search?q=%23VivirSinPermiso3,Las Palmas,764814,2018-10-09 05:53:19
#ssg18,,%23ssg18,,http://twitter.com/search?q=%23ssg18,Las Palmas,764814,2018-10-09 05:53:19
#FirstDates741,,%23FirstDates741,,http://twitter.com/search?q=%23FirstDates741,Las Palmas,764814,2018-10-09 05:53:19
#ultraderechaarv,,%23ultraderechaarv,,http://twitter.com/search?q=%23ultraderechaarv,Las Palmas,764814,2018-10-09 05:53:19
#SBMadrid18,,%23SBMadrid18,,http://twitter.com/search?q=%23SBMadrid18,Las Palmas,764814,2018-10-09 05:53:19
#MCCelebrity,,%23MCCelebrity,,http://twitter.com/search?q=%23MCCelebrity,Las Palmas,764814,2018-10-09 05:53:19
#elintermedio,,%23elintermedio,,http://twitter.com/search?q=%23elintermedio,Las Palmas,764814,2018-10-09 05:53:19
#Sitges2018,,%23Sitges2018,,http://twitter.com/search?q=%23Sitges2018,Las Palmas,764814,2018-10-09 05:53:19
#LeyBuenTrato,,%23LeyBuenTrato,,http://twitter.com/search?q=%23LeyBuenTrato,Las Palmas,764814,2018-10-09 05:53:19
#granmovipda,,%23granmovipda,,http://twitter.com/search?q=%23granmovipda,Las Palmas,764814,2018-10-09 05:53:19
#sanidadhumana,,%23sanidadhumana,,http://twitter.com/search?q=%23sanidadhumana,Las Palmas,764814,2018-10-09 05:53:19
#MorancosEH,,%23MorancosEH,,http://twitter.com/search?q=%23MorancosEH,Las Palmas,764814,2018-10-09 05:53:19
#cuartomilenio,,%23cuartomilenio,,http://twitter.com/search?q=%23cuartomilenio,Las Palmas,764814,2018-10-09 05:53:19
#MondayMotivation,,%23MondayMotivation,288733.0,http://twitter.com/search?q=%23MondayMotivation,Madrid,766273,2018-10-09 05:53:16
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287650.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Madrid,766273,2018-10-09 05:53:16
España,,Espa%C3%B1a,283416.0,http://twitter.com/search?q=Espa%C3%B1a,Madrid,766273,2018-10-09 05:53:16
Élite,,%C3%89lite,130526.0,http://twitter.com/search?q=%C3%89lite,Madrid,766273,2018-10-09 05:53:16
Google+,,Google%2B,107112.0,http://twitter.com/search?q=Google%2B,Madrid,766273,2018-10-09 05:53:16
#GHVIP8O,,%23GHVIP8O,97795.0,http://twitter.com/search?q=%23GHVIP8O,Madrid,766273,2018-10-09 05:53:16
Vistalegre,,Vistalegre,81866.0,http://twitter.com/search?q=Vistalegre,Madrid,766273,2018-10-09 05:53:16
#ballondor,,%23ballondor,80522.0,http://twitter.com/search?q=%23ballondor,Madrid,766273,2018-10-09 05:53:16
Hazard,,Hazard,62468.0,http://twitter.com/search?q=Hazard,Madrid,766273,2018-10-09 05:53:16
#DoctorWho,,%23DoctorWho,45514.0,http://twitter.com/search?q=%23DoctorWho,Madrid,766273,2018-10-09 05:53:16
#TheWalkingDead,,%23TheWalkingDead,31250.0,http://twitter.com/search?q=%23TheWalkingDead,Madrid,766273,2018-10-09 05:53:16
#TCMS3,,%23TCMS3,28065.0,http://twitter.com/search?q=%23TCMS3,Madrid,766273,2018-10-09 05:53:16
Nobel de Economía,,%22Nobel+de+Econom%C3%ADa%22,25998.0,http://twitter.com/search?q=%22Nobel+de+Econom%C3%ADa%22,Madrid,766273,2018-10-09 05:53:16
#PcComponentesNvidia,,%23PcComponentesNvidia,21195.0,http://twitter.com/search?q=%23PcComponentesNvidia,Madrid,766273,2018-10-09 05:53:16
Vela,,Vela,21057.0,http://twitter.com/search?q=Vela,Madrid,766273,2018-10-09 05:53:16
Sporting,,Sporting,20074.0,http://twitter.com/search?q=Sporting,Madrid,766273,2018-10-09 05:53:16
Balón de Oro,,%22Bal%C3%B3n+de+Oro%22,20064.0,http://twitter.com/search?q=%22Bal%C3%B3n+de+Oro%22,Madrid,766273,2018-10-09 05:53:16
Coque Malla,,%22Coque+Malla%22,19489.0,http://twitter.com/search?q=%22Coque+Malla%22,Madrid,766273,2018-10-09 05:53:16
#ghvipdbt4,,%23ghvipdbt4,16272.0,http://twitter.com/search?q=%23ghvipdbt4,Madrid,766273,2018-10-09 05:53:16
#8OctYoEstuveAllí,,%238OctYoEstuveAll%C3%AD,14864.0,http://twitter.com/search?q=%238OctYoEstuveAll%C3%AD,Madrid,766273,2018-10-09 05:53:16
Guedes,,Guedes,14428.0,http://twitter.com/search?q=Guedes,Madrid,766273,2018-10-09 05:53:16
#FelizMartes,,%23FelizMartes,,http://twitter.com/search?q=%23FelizMartes,Madrid,766273,2018-10-09 05:53:16
#OTDirecto9OCT,,%23OTDirecto9OCT,,http://twitter.com/search?q=%23OTDirecto9OCT,Madrid,766273,2018-10-09 05:53:16
Silvia Abril,,%22Silvia+Abril%22,,http://twitter.com/search?q=%22Silvia+Abril%22,Madrid,766273,2018-10-09 05:53:16
Baraja,,Baraja,,http://twitter.com/search?q=Baraja,Madrid,766273,2018-10-09 05:53:16
Obtuve Miriam Saavedra,,%22Obtuve+Miriam+Saavedra%22,,http://twitter.com/search?q=%22Obtuve+Miriam+Saavedra%22,Madrid,766273,2018-10-09 05:53:16
La Romareda,,%22La+Romareda%22,,http://twitter.com/search?q=%22La+Romareda%22,Madrid,766273,2018-10-09 05:53:16
Aitana y Cepeda,,%22Aitana+y+Cepeda%22,,http://twitter.com/search?q=%22Aitana+y+Cepeda%22,Madrid,766273,2018-10-09 05:53:16
Lorena Ruiz-Huerta,,%22Lorena+Ruiz-Huerta%22,,http://twitter.com/search?q=%22Lorena+Ruiz-Huerta%22,Madrid,766273,2018-10-09 05:53:16
Santiago Abascal,,%22Santiago+Abascal%22,,http://twitter.com/search?q=%22Santiago+Abascal%22,Madrid,766273,2018-10-09 05:53:16
Aiteda,,Aiteda,,http://twitter.com/search?q=Aiteda,Madrid,766273,2018-10-09 05:53:16
Juana Rivas,,%22Juana+Rivas%22,,http://twitter.com/search?q=%22Juana+Rivas%22,Madrid,766273,2018-10-09 05:53:16
Jazztel,,Jazztel,,http://twitter.com/search?q=Jazztel,Madrid,766273,2018-10-09 05:53:16
María Villalón,,%22Mar%C3%ADa+Villal%C3%B3n%22,,http://twitter.com/search?q=%22Mar%C3%ADa+Villal%C3%B3n%22,Madrid,766273,2018-10-09 05:53:16
Mondariz,,Mondariz,,http://twitter.com/search?q=Mondariz,Madrid,766273,2018-10-09 05:53:16
el sevilla,,%22el+sevilla%22,,http://twitter.com/search?q=%22el+sevilla%22,Madrid,766273,2018-10-09 05:53:16
Mestalla,,Mestalla,,http://twitter.com/search?q=Mestalla,Madrid,766273,2018-10-09 05:53:16
#VivirSinPermiso3,,%23VivirSinPermiso3,,http://twitter.com/search?q=%23VivirSinPermiso3,Madrid,766273,2018-10-09 05:53:16
#ssg18,,%23ssg18,,http://twitter.com/search?q=%23ssg18,Madrid,766273,2018-10-09 05:53:16
#FirstDates741,,%23FirstDates741,,http://twitter.com/search?q=%23FirstDates741,Madrid,766273,2018-10-09 05:53:16
#ultraderechaarv,,%23ultraderechaarv,,http://twitter.com/search?q=%23ultraderechaarv,Madrid,766273,2018-10-09 05:53:16
#SBMadrid18,,%23SBMadrid18,,http://twitter.com/search?q=%23SBMadrid18,Madrid,766273,2018-10-09 05:53:16
#MCCelebrity,,%23MCCelebrity,,http://twitter.com/search?q=%23MCCelebrity,Madrid,766273,2018-10-09 05:53:16
#elintermedio,,%23elintermedio,,http://twitter.com/search?q=%23elintermedio,Madrid,766273,2018-10-09 05:53:16
#Sitges2018,,%23Sitges2018,,http://twitter.com/search?q=%23Sitges2018,Madrid,766273,2018-10-09 05:53:16
#LeyBuenTrato,,%23LeyBuenTrato,,http://twitter.com/search?q=%23LeyBuenTrato,Madrid,766273,2018-10-09 05:53:16
#granmovipda,,%23granmovipda,,http://twitter.com/search?q=%23granmovipda,Madrid,766273,2018-10-09 05:53:16
#sanidadhumana,,%23sanidadhumana,,http://twitter.com/search?q=%23sanidadhumana,Madrid,766273,2018-10-09 05:53:16
#MorancosEH,,%23MorancosEH,,http://twitter.com/search?q=%23MorancosEH,Madrid,766273,2018-10-09 05:53:16
#cuartomilenio,,%23cuartomilenio,,http://twitter.com/search?q=%23cuartomilenio,Madrid,766273,2018-10-09 05:53:16
#MondayMotivation,,%23MondayMotivation,288733.0,http://twitter.com/search?q=%23MondayMotivation,Malaga,766356,2018-10-09 05:53:18
Fernando Albán,,%22Fernando+Alb%C3%A1n%22,287650.0,http://twitter.com/search?q=%22Fernando+Alb%C3%A1n%22,Malaga,766356,2018-10-09 05:53:18
Élite,,%C3%89lite,130526.0,http://twitter.com/search?q=%C3%89lite,Malaga,766356,2018-10-09 05:53:18
Google+,,Google%2B,107112.0,http://twitter.com/search?q=Google%2B,Malaga,766356,2018-10-09 05:53:18
Vistalegre,,Vistalegre,81866.0,http://twitter.com/search?q=Vistalegre,Malaga,766356,2018-10-09 05:53:18
#ballondor,,%23ballondor,80522.0,http://twitter.com/search?q=%23ballondor,Malaga,766356,2018-10-09 05:53:18
Hazard,,Hazard,62468.0,http://twitter.com/search?q=Hazard,Malaga,766356,2018-10-09 05:53:18
